StoryId,Title,Author,Author Profile,Link Story,Member Only,Publish Date,Year,Month,Period,Claps,Responses,Classification
0e92dd61e718,Why Power BI Is More Than Just Dashboards: Turning Data Into Decisions,Anugya Singhal,https://medium.com/@anugya.singhal.1998,https://medium.com/microsoft-power-bi/why-power-bi-is-more-than-just-dashboards-turning-data-into-decisions-0e92dd61e718,TRUE,8/18/2025 0:00,2025,08,2025-08,5,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
38fe53b47b22,Staging Data for Optimal Dashboard Efficiency and Performance in Business Intelligence,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/staging-data-for-optimal-dashboard-efficiency-and-performance-in-business-intelligence-38fe53b47b22,TRUE,8/18/2025 0:00,2025,08,2025-08,55,0,"{""MustRead"":false,""Level"":[""Intermediate""],""Category"":[""Data Model""],""Tags"":[""Guide"",""Data Model""],""Promotion"":null}"
aa826e8eafac,Using Dropdowns for User Input in Translytical Task Flows,Jon Vöge,https://medium.com/@jonvoge,https://medium.com/microsoft-power-bi/using-dropdowns-for-user-input-in-translytical-task-flows-aa826e8eafac,FALSE,8/18/2025 0:00,2025,08,2025-08,10,0,"{""MustRead"":false,""Level"":[""Intermediate""],""Category"":[""Data Visualization"",""DAX""],""Tags"":[""Tutorial"",""Data Visualization"",""DAX""],""Promotion"":null}"
c6d370e4eae9,Using Microsoft Purview With Power BI for Full Data Governance,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/using-microsoft-purview-with-power-bi-for-full-data-governance-c6d370e4eae9,TRUE,8/18/2025 0:00,2025,08,2025-08,78,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Administration"",""Security""],""Tags"":[""Tutorial"",""Administration"",""Security""],""Promotion"":null}"
02365a115cc2,Build It Right: A Beginner’s Guide to Power BI Data Modeling,Kayla Liu,https://medium.com/@kayla.liu965,https://medium.com/microsoft-power-bi/build-it-right-a-beginners-guide-to-power-bi-data-modeling-02365a115cc2,FALSE,8/17/2025 0:00,2025,08,2025-08,12,1,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Model""],""Tags"":[""Tutorial"",""Data Model""],""Promotion"":null}"
5a3ff79d4e8e,The Magic of Tabular Editor,Sean Quinlivan,https://medium.com/@seanquinlivan,https://medium.com/microsoft-power-bi/the-magic-of-tabular-editor-5a3ff79d4e8e,FALSE,8/17/2025 0:00,2025,08,2025-08,28,0,"{""MustRead"":false,""Level"":[""Intermediate""],""Category"":[""Data Model""],""Tags"":[""Tips & Tricks"",""Data Model""],""Promotion"":null}"
8bc50a22dadb,Dynamic Titles That Respond to Your Users!,aakash,https://medium.com/@aakash_7,https://medium.com/microsoft-power-bi/dynamic-titles-that-respond-to-your-users-8bc50a22dadb,TRUE,8/17/2025 0:00,2025,08,2025-08,27,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization"",""DAX""],""Tags"":[""Tutorial"",""Data Visualization"",""DAX""],""Promotion"":null}"
b15f2d2798ab,The Power BI Service Interview Cheat Sheet That Gets You Hired,Saraswathi Pandit,https://medium.com/@saras2000swathi,https://medium.com/microsoft-power-bi/the-power-bi-service-interview-cheat-sheet-that-gets-you-hired-b15f2d2798ab,TRUE,8/17/2025 0:00,2025,08,2025-08,15,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Career""],""Tags"":[""Guide"",""Career""],""Promotion"":null}"
e7144eacca26,5 Ways People Use Power BI and How to Design for Each One?,Santhana Lakshmi .P,https://medium.com/@Santhanalakshmip,https://medium.com/microsoft-power-bi/5-ways-people-use-power-bi-and-how-to-design-for-each-one-e7144eacca26,TRUE,8/17/2025 0:00,2025,08,2025-08,19,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
f6e5cad2708d,How To Natively Create A Heatmap in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/how-to-natively-create-a-heatmap-in-power-bi-f6e5cad2708d,TRUE,8/17/2025 0:00,2025,08,2025-08,98,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Tutorial"",""Data Visualization""],""Promotion"":null}"
0ad4316f1e44,How to Build Multi-Tenant Report Architecture in Power BI for Scalable Analytics,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/how-to-build-multi-tenant-report-architecture-in-power-bi-for-scalable-analytics-0ad4316f1e44,TRUE,8/16/2025 0:00,2025,08,2025-08,40,0,"{""MustRead"":false,""Level"":[""Expert""],""Category"":[""Administration""],""Tags"":[""Guide"",""Administration""],""Promotion"":null}"
039ee48daa37,Power BI Masterclass — Best Reads July 2025,Tomas Kutac,https://medium.com/@tomaskutac,https://medium.com/microsoft-power-bi/power-bi-masterclass-best-reads-july-2025-039ee48daa37,TRUE,8/14/2025 0:00,2025,08,2025-08,46,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Data Visualization"",""Data Model"",""DAX""],""Tags"":[""Newsletter"",""Tutorial"",""Guide"",""Data Visualization"",""Data Model"",""DAX""],""Promotion"":null}"
04f4070419f2,The Color Trap: What Most Dashboards Get Wrong,Md Mizanur Rahman Nayan,https://medium.com/@mdrahmanmizan,https://medium.com/microsoft-power-bi/the-color-trap-what-most-dashboards-get-wrong-04f4070419f2,FALSE,8/13/2025 0:00,2025,08,2025-08,11,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Guide"",""Data Visualization""],""Promotion"":null}"
1427a4e9d5c2,My Favorite Power BI Features That Actually Save Time,Kayla Liu,https://medium.com/@kayla.liu965,https://medium.com/microsoft-power-bi/my-favorite-power-bi-features-that-actually-save-time-1427a4e9d5c2,FALSE,8/13/2025 0:00,2025,08,2025-08,27,2,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Data Visualization""],""Tags"":[""Tips & Tricks"",""Data Visualization""],""Promotion"":null}"
6473953ab3ef,STOP Using Basic Filters!,aakash,https://medium.com/@aakash_7,https://medium.com/microsoft-power-bi/stop-using-basic-filters-6473953ab3ef,TRUE,8/13/2025 0:00,2025,08,2025-08,50,3,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Tutorial"",""Data Visualization""],""Promotion"":null}"
657aa40a190e,How ISINSCOPE Function Manages Hierarchical Data In Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/how-isinscope-function-manages-hierarchical-data-in-power-bi-657aa40a190e,TRUE,8/13/2025 0:00,2025,08,2025-08,24,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""DAX""],""Tags"":[""Tutorial"",""DAX""],""Promotion"":null}"
91f261df3780,The 3–30–300 Rule Changed the Way I Build Dashboards,Md Mizanur Rahman Nayan,https://medium.com/@mdrahmanmizan,https://medium.com/microsoft-power-bi/the-3-30-300-rule-changed-the-way-i-build-dashboards-91f261df3780,FALSE,8/13/2025 0:00,2025,08,2025-08,6,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Guide""],""Tags"":[""Guide""],""Promotion"":null}"
b4ad2a4f6b37,Marketing Campaign Analysis,aakash,https://medium.com/@aakash_7,https://medium.com/microsoft-power-bi/marketing-campaign-analysis-b4ad2a4f6b37,TRUE,8/13/2025 0:00,2025,08,2025-08,65,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Use Case""],""Tags"":[""Use Case""],""Promotion"":null}"
de292733e277,Data Analysis with ChatGPT: Get 10x Faster or Get Left Behind! 🤯,aakash,https://medium.com/@aakash_7,https://medium.com/microsoft-power-bi/data-analysis-with-chatgpt-get-10x-faster-or-get-left-behind-de292733e277,TRUE,8/13/2025 0:00,2025,08,2025-08,8,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
e4d3c6e1101e,5 Power BI Features That Will Instantly Improve Your Dashboards,Anugya Singhal,https://medium.com/@anugya.singhal.1998,https://medium.com/microsoft-power-bi/5-power-bi-features-that-will-instantly-improve-your-dashboards-e4d3c6e1101e,TRUE,8/13/2025 0:00,2025,08,2025-08,15,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Data Visualization""],""Tags"":[""Guide"",""Data Visualization""],""Promotion"":null}"
40ac531d1c8b,MS Access and Power BI: A Comprehensive Guide,David Marvellous,https://medium.com/@dossieranalysisblog,https://medium.com/microsoft-power-bi/ms-access-and-power-bi-a-comprehensive-guide-40ac531d1c8b,TRUE,8/12/2025 0:00,2025,08,2025-08,16,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Model""],""Tags"":[""Guide"",""Data Model""],""Promotion"":null}"
6733340001e9,The Perfect Data Engineer Toolkit: What I’m Learning and Using in 2025,David Marvellous,https://medium.com/@dossieranalysisblog,https://medium.com/microsoft-power-bi/the-perfect-data-engineer-toolkit-what-im-learning-and-using-in-2025-6733340001e9,TRUE,8/12/2025 0:00,2025,08,2025-08,7,1,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
ae8dee7c9317,Streamlining & Simplifying Your Data Model for Copilot,Sean Quinlivan,https://medium.com/@seanquinlivan,https://medium.com/microsoft-power-bi/streamlining-simplifying-your-data-model-for-copilot-ae8dee7c9317,FALSE,8/12/2025 0:00,2025,08,2025-08,32,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Model""],""Tags"":[""Guide"",""Data Model""],""Promotion"":null}"
bee11063253d,How to Build Stunning Power BI Dashboards (Even as a Beginner),Anugya Singhal,https://medium.com/@anugya.singhal.1998,https://medium.com/microsoft-power-bi/how-to-build-stunning-power-bi-dashboards-even-as-a-beginner-bee11063253d,TRUE,8/12/2025 0:00,2025,08,2025-08,8,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Data Visualization""],""Tags"":[""Guide"",""Data Visualization""],""Promotion"":null}"
c39c7d97b29c,"Power BI Update August 2025: Copilot Gets Smarter, Modeling Gets Smoother, and the Community is…",Tomas Kutac,https://medium.com/@tomaskutac,https://medium.com/microsoft-power-bi/power-bi-update-august-2025-copilot-gets-smarter-modeling-gets-smoother-and-the-community-is-c39c7d97b29c,TRUE,8/12/2025 0:00,2025,08,2025-08,38,1,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""News""],""Tags"":[""News"",""Power BI Update""],""Promotion"":null}"
e5b25b6587e5,Mastering Power BI for Organizational Financial Reporting,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/mastering-power-bi-for-organizational-financial-reporting-e5b25b6587e5,TRUE,8/12/2025 0:00,2025,08,2025-08,19,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
f81572417e7a,When Microsoft Fabric’s UI Runs Out of Road,Mirko Peters,https://medium.com/@mirko-peters,https://medium.com/microsoft-power-bi/when-microsoft-fabrics-ui-runs-out-of-road-f81572417e7a,TRUE,8/12/2025 0:00,2025,08,2025-08,7,0,"{""MustRead"":false,""Level"":[""Intermediate""],""Category"":[""Administration"",""Data Model""],""Tags"":[""Administration"",""Data Model""],""Promotion"":null}"
49f958280e56,Power BI Apply All & Clear All Slicers (Step-by-Step),Gökberk Uzuntaş,https://medium.com/@uzuntasgokberk,https://medium.com/microsoft-power-bi/power-bi-apply-all-clear-all-slicers-step-by-step-49f958280e56,FALSE,8/11/2025 0:00,2025,08,2025-08,10,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Tips & Tricks"",""Data Visualization""],""Promotion"":null}"
33c3d67b9ab4,Easily Create A Modern Day Area Chart In Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/easily-create-a-modern-day-area-chart-in-power-bi-33c3d67b9ab4,TRUE,8/10/2025 0:00,2025,08,2025-08,24,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Tutorial"",""Video"",""Data Visualization""],""Promotion"":null}"
835620bded0d,Mastering YTD vs MTD vs QTD Calculations in Business Intelligence: A Guide to Accurate Time-Based…,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/mastering-ytd-vs-835620bded0d,TRUE,8/10/2025 0:00,2025,08,2025-08,32,1,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""DAX""],""Tags"":[""Tutorial"",""DAX""],""Promotion"":null}"
e28979147ef2,How to Publish Shareable Public URL Link of your Power BI Report,Dr. Alvin Ang,https://medium.com/@dr-alvin-ang,https://medium.com/microsoft-power-bi/how-to-publish-shareable-public-url-link-of-your-power-bi-report-e28979147ef2,TRUE,8/10/2025 0:00,2025,08,2025-08,6,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Other""],""Tags"":[""Tutorial"",""Tips & Tricks"",""Other""],""Promotion"":null}"
9161ef7a678f,10 Power BI Tips to Enhance Your Client Experience,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/10-power-bi-tips-to-enhance-your-client-experience-9161ef7a678f,TRUE,8/9/2025 0:00,2025,08,2025-08,29,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization"",""Data Model"",""DAX""],""Tags"":[""Guide"",""Data Visualization"",""Data Model"",""DAX""],""Promotion"":null}"
af03752e29b6,"Do You Really Need a Semantic Layer? It Depends, But Probably Yes",Sean Quinlivan,https://medium.com/@seanquinlivan,https://medium.com/microsoft-power-bi/do-you-really-need-a-semantic-layer-it-depends-but-probably-yes-af03752e29b6,FALSE,8/9/2025 0:00,2025,08,2025-08,30,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Model"",""Administration""],""Tags"":[""Guide"",""Data Model"",""Administration""],""Promotion"":null}"
c80f7cc87eb6,Easy Explanation of Microsoft Fabric Components: Data Analytics and Data Warehousing in 2025,David Marvellous,https://medium.com/@dossieranalysisblog,https://medium.com/microsoft-power-bi/easy-explanation-of-microsoft-fabric-components-data-analytics-and-data-warehousing-in-2025-c80f7cc87eb6,TRUE,8/9/2025 0:00,2025,08,2025-08,8,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Model"",""Administration""],""Tags"":[""Guide"",""Data Model"",""Administration""],""Promotion"":null}"
873b3284b2bb,Seamless & Stunning: Power BI Mobile Layouts Made Easy,Nagaraj,https://medium.com/@nagarajvela,https://medium.com/microsoft-power-bi/seamless-stunning-power-bi-mobile-layouts-made-easy-873b3284b2bb,TRUE,8/7/2025 0:00,2025,08,2025-08,10,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Tutorial"",""Data Visualization""],""Promotion"":null}"
d5bb69f2610e,Unlock Power BI’s Hidden Power: Build Mind-Blowing Waffle Charts From Scratch!,aakash,https://medium.com/@aakash_7,https://medium.com/microsoft-power-bi/unlock-power-bis-hidden-power-build-mind-blowing-waffle-charts-from-scratch-d5bb69f2610e,TRUE,8/7/2025 0:00,2025,08,2025-08,20,1,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Tutorial"",""Data Visualization""],""Promotion"":null}"
11aec29e1e09,This is HOW your TABLES should look in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/this-is-how-your-tables-should-look-in-power-bi-11aec29e1e09,TRUE,8/6/2025 0:00,2025,08,2025-08,116,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Model""],""Tags"":[""Tutorial"",""Data Model""],""Promotion"":null}"
69dfc6adf843,Optimizing Dashboard Usability: How to Implement Scrollable Tables and Charts in Power BI,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/optimizing-dashboard-usability-how-to-implement-scrollable-tables-and-charts-in-power-bi-69dfc6adf843,TRUE,8/5/2025 0:00,2025,08,2025-08,15,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Guide"",""Data Visualization""],""Promotion"":null}"
d591754eb0b6,Creating Dynamic IBCS-Standard Pie Charts (Updated Version) — PBIX Included,Iwa Sanjaya,https://medium.com/@iwasanjaya,https://medium.com/microsoft-power-bi/creating-dynamic-ibcs-standard-pie-charts-updated-version-pbix-included-d591754eb0b6,TRUE,8/5/2025 0:00,2025,08,2025-08,51,0,"{""MustRead"":false,""Level"":[""Intermediate""],""Category"":[""Data Visualization"",""DAX""],""Tags"":[""Tutorial"",""Data Visualization"",""DAX"",""PBIX""],""Promotion"":null}"
fa31516e0893,Semantic Model Foundations — Giving Copilot A Fighting Chance,Sean Quinlivan,https://medium.com/@seanquinlivan,https://medium.com/microsoft-power-bi/semantic-model-foundations-giving-copilot-a-fighting-chance-fa31516e0893,FALSE,8/5/2025 0:00,2025,08,2025-08,25,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Model""],""Tags"":[""Guide"",""Data Model""],""Promotion"":null}"
86a10be5479d,Field Notes from Building a BI Platform on AWS and Power BI,Sean Quinlivan,https://medium.com/@seanquinlivan,https://medium.com/microsoft-power-bi/field-notes-from-building-a-bi-platform-on-aws-and-power-bi-86a10be5479d,FALSE,8/4/2025 0:00,2025,08,2025-08,30,1,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
ebb1fbfd575b,Revolutionize Your Power BI Dashboards: Build the ULTIMATE Slicer Panel! 🚀,aakash,https://medium.com/@aakash_7,https://medium.com/microsoft-power-bi/revolutionize-your-power-bi-dashboards-build-the-ultimate-slicer-panel-ebb1fbfd575b,TRUE,8/4/2025 0:00,2025,08,2025-08,32,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Tutorial"",""Data Visualization""],""Promotion"":null}"
4cea7298dcd1,Enhancing Power BI UX with Custom Icons and SVGs: A Comprehensive Guide to Better Data Storytelling,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/enhancing-power-bi-ux-with-custom-icons-and-svgs-a-comprehensive-guide-to-better-data-storytelling-4cea7298dcd1,TRUE,8/3/2025 0:00,2025,08,2025-08,87,1,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization""],""Tags"":[""Guide"",""Data Visualization""],""Promotion"":null}"
6b87c0b1fb75,Top 5 Things to Learn About Power BI Service,Anurodh Kumar,https://medium.com/@anu.ckp.1313,https://medium.com/microsoft-power-bi/top-5-things-to-learn-about-power-bi-service-6b87c0b1fb75,TRUE,8/3/2025 0:00,2025,08,2025-08,5,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Administration""],""Tags"":[""Guide"",""Administration""],""Promotion"":null}"
9d28fb5ee852,The Best Books for Data and BI Analysts in 2025 (And Why They Actually Matter in Real Life),David Marvellous,https://medium.com/@dossieranalysisblog,https://medium.com/microsoft-power-bi/the-best-books-for-data-and-bi-analysts-in-2025-and-why-they-actually-matter-in-real-life-9d28fb5ee852,TRUE,8/3/2025 0:00,2025,08,2025-08,58,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Resources""],""Tags"":[""Guide"",""Resources""],""Promotion"":null}"
adc486ac9f05,Easily create a P&L Pivot Table in Power BI,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/easily-create-a-p-l-pivot-table-in-power-bi-adc486ac9f05,TRUE,8/3/2025 0:00,2025,08,2025-08,26,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""DAX""],""Tags"":[""Tutorial"",""Video"",""DAX""],""Promotion"":null}"
525ad18152c3,Decoding Business Behavior with RANKX: Strategic Analysis of Top Performers in Power BI”,Siddharth Mahato,https://medium.com/@s65021965,https://medium.com/microsoft-power-bi/decoding-business-behavior-with-rankx-strategic-analysis-of-top-performers-in-power-bi-525ad18152c3,FALSE,8/2/2025 0:00,2025,08,2025-08,8,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""DAX""],""Tags"":[""Tutorial"",""DAX""],""Promotion"":null}"
82a03cc057a0,Implementing IBCS rules in Power BI,Salvatore Cagliari,https://medium.com/@salvatorecagliari,https://medium.com/microsoft-power-bi/implementing-ibcs-rules-in-power-bi-82a03cc057a0,TRUE,8/2/2025 0:00,2025,08,2025-08,33,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Data Visualization""],""Tags"":[""Guide"",""Data Visualization""],""Promotion"":null}"
ca8e03c4449b,Power BI Developer Salary in India (2025): What You Need to Know Before Choosing This Career,Anurodh Kumar,https://medium.com/@anu.ckp.1313,https://medium.com/microsoft-power-bi/power-bi-developer-salary-in-india-2025-what-you-need-to-know-before-choosing-this-career-ca8e03c4449b,TRUE,8/2/2025 0:00,2025,08,2025-08,6,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
6f79fb7a32c6,Real Estate Meets Data: Building Insightful Dashboards with PowerBI,Siddharth Mahato,https://medium.com/@s65021965,https://medium.com/microsoft-power-bi/real-estate-meets-data-building-insightful-dashboards-with-powerbi-6f79fb7a32c6,FALSE,7/31/2025 0:00,2025,07,2025-07,38,1,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Use Case""],""Tags"":[""Use Case""],""Promotion"":null}"
3d732e05df0e,"🛡️ Error Handling and Data Quality in Power BI: Mastering IFERROR, ISBLANK, and COALESCE",Bhanu Gautam,https://medium.com/@bhanugautam.2010,https://medium.com/microsoft-power-bi/%EF%B8%8F-error-handling-and-data-quality-in-power-bi-mastering-iferror-isblank-and-coalesce-3d732e05df0e,FALSE,7/30/2025 0:00,2025,07,2025-07,84,1,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""DAX""],""Tags"":[""Tutorial"",""DAX""],""Promotion"":null}"
489bb093fc80,Detecting and Handling Gaps in Time Series Data Using DAX in Power BI: A Comprehensive Guide,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/detecting-and-handling-gaps-in-time-series-data-using-dax-in-power-bi-a-comprehensive-guide-489bb093fc80,TRUE,7/30/2025 0:00,2025,07,2025-07,41,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""DAX""],""Tags"":[""Tutorial"",""DAX""],""Promotion"":null}"
c67e526c3b1a,How to Use DAX for Quarter Calculation in Power BI Date Tables,Shashanka Shekhar,https://medium.com/@shashanka.shekhar02,https://medium.com/microsoft-power-bi/how-to-use-dax-for-quarter-calculation-in-power-bi-date-tables-c67e526c3b1a,TRUE,7/30/2025 0:00,2025,07,2025-07,23,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""DAX""],""Tags"":[""Tutorial"",""Video"",""DAX""],""Promotion"":null}"
8c2c1fae58cb,Unlocking the Power of Excel with Power BI,Fırat Olçum,https://medium.com/@firatolcum,https://medium.com/microsoft-power-bi/unlocking-the-power-of-excel-with-power-bi-8c2c1fae58cb,TRUE,7/29/2025 0:00,2025,07,2025-07,6,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Other""],""Tags"":[""Tutorial"",""Other""],""Promotion"":null}"
1b65e71c9111,Dynamically Visualize Variances with Error Bars in Power BI (PBIX Included),Iwa Sanjaya,https://medium.com/@iwasanjaya,https://medium.com/microsoft-power-bi/dynamically-visualize-variances-with-error-bars-in-power-bi-pbix-included-1b65e71c9111,TRUE,7/28/2025 0:00,2025,07,2025-07,34,0,"{""MustRead"":false,""Level"":[""Intermediate""],""Category"":[""DAX""],""Tags"":[""Tutorial"",""DAX""],""Promotion"":null}"
02c3bc24f683,Top-Rated Power BI Books And Materials Every Analyst Should Read in 2025,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/top-rated-power-bi-books-and-materials-every-analyst-should-read-in-2025-02c3bc24f683,TRUE,7/27/2025 0:00,2025,07,2025-07,43,1,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
2fa2fae79fc7,Automate Power BI Refresh with Power Automate and SharePoint,Ethan Guyant,https://medium.com/@emguyant,https://medium.com/microsoft-power-bi/automate-power-bi-refresh-with-power-automate-and-sharepoint-2fa2fae79fc7,TRUE,7/27/2025 0:00,2025,07,2025-07,8,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Administration""],""Tags"":[""Tutorial"",""Administration""],""Promotion"":null}"
3c68bc8534cd,From Gridlock to Clarity: My Journey Building a Global CO₂ Dashboard,Andrew Hubbard,https://medium.com/@andrewhubb,https://medium.com/microsoft-power-bi/from-gridlock-to-clarity-my-journey-building-a-global-co%E2%82%82-dashboard-3c68bc8534cd,TRUE,7/27/2025 0:00,2025,07,2025-07,6,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Data Visualization"",""DAX""],""Tags"":[""Tutorial"",""Data Visualization"",""DAX""],""Promotion"":null}"
5178520eda1a,Essential Statistics for Data and BI Analysts: A Comprehensive Guide to the Fundamentals That Drive…,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/essential-statistics-for-data-and-bi-analysts-a-comprehensive-guide-to-the-fundamentals-that-drive-5178520eda1a,TRUE,7/27/2025 0:00,2025,07,2025-07,28,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
916cad8bcd9f,Top Certifications for Power BI Analysts in 2025: Boost Your BI Career with the Best Credentials,Dossier Analysis,https://medium.com/@dossieranalysis,https://medium.com/microsoft-power-bi/top-certifications-for-power-bi-analysts-in-2025-boost-your-bi-career-with-the-best-credentials-916cad8bcd9f,TRUE,7/27/2025 0:00,2025,07,2025-07,21,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
a83ed1f4f2ae,How to Design a Glass Dashboard in Power BI,Dmitri Spiropoulos,https://medium.com/@dev-djon,https://medium.com/microsoft-power-bi/how-to-design-a-glass-dashboard-in-power-bi-a83ed1f4f2ae,TRUE,7/27/2025 0:00,2025,07,2025-07,59,0,"{""MustRead"":false,""Level"":[""Intermediate""],""Category"":[""Data Visualization""],""Tags"":[""Tutorial"",""Data Visualization""],""Promotion"":null}"
c244b55b2bba,Understanding the Psychology of Data: How Human Behavior Shapes BI Interpretation and…,David Marvellous,https://medium.com/@dossieranalysisblog,https://medium.com/microsoft-power-bi/understanding-the-psychology-of-data-how-human-behavior-shapes-bi-interpretation-and-c244b55b2bba,TRUE,7/27/2025 0:00,2025,07,2025-07,5,0,"{""MustRead"":false,""Level"":[""Any""],""Category"":[""Data Visualization""],""Tags"":[""Guide"",""Data Visualization""],""Promotion"":null}"
ebb91cbbc347,The Best Career Sites for Data Scientists and Analysts in 2025 (And What No One Tells You About…,David Marvellous,https://medium.com/@dossieranalysisblog,https://medium.com/microsoft-power-bi/the-best-career-sites-for-data-scientists-and-analysts-in-2025-and-what-no-one-tells-you-about-ebb91cbbc347,TRUE,7/27/2025 0:00,2025,07,2025-07,11,0,"{""MustRead"":false,""Level"":[""Beginner""],""Category"":[""Other""],""Tags"":[""Guide"",""Other""],""Promotion"":null}"
